ROI,Weights,Atlas,Task
7Networks_LH_Cont_Par_3,0.0021495960476545675,schaefer,rest
7Networks_LH_Cont_Par_4,0.01751212702283242,schaefer,rest
7Networks_LH_Cont_Par_5,0.0026016129815478873,schaefer,rest
7Networks_LH_Cont_Par_6,0.003692304745264404,schaefer,rest
7Networks_LH_Cont_Temp_1,-0.004438236806379928,schaefer,rest
7Networks_LH_Cont_OFC_1,-0.0035495730165648197,schaefer,rest
7Networks_LH_Cont_PFCl_1,-0.01212640596121032,schaefer,rest
7Networks_LH_Cont_PFCl_2,-0.00747907920033511,schaefer,rest
7Networks_LH_Cont_PFCl_3,-0.0010335004672631129,schaefer,rest
7Networks_LH_Cont_PFCl_4,-0.0062493503487007366,schaefer,rest
7Networks_LH_Cont_PFCl_5,-0.017096720940283097,schaefer,rest
7Networks_LH_Cont_PFCl_6,0.01765709884453401,schaefer,rest
7Networks_LH_Cont_PFCl_7,0.003938311902136448,schaefer,rest
7Networks_LH_Cont_PFCl_8,-0.021105470035759837,schaefer,rest
7Networks_LH_Cont_PFCv_1,-0.00014491019481389025,schaefer,rest
7Networks_LH_Cont_pCun_1,-0.017540011553105708,schaefer,rest
7Networks_LH_Cont_pCun_2,-0.019111823927274653,schaefer,rest
7Networks_LH_Cont_Cing_1,0.041518649280467085,schaefer,rest
7Networks_LH_Cont_Cing_2,-0.019479498779094356,schaefer,rest
7Networks_LH_Cont_PFCmp_1,0.002147447758859325,schaefer,rest
7Networks_LH_Default_Temp_1,0.0038809021518397234,schaefer,rest
7Networks_LH_Default_Temp_2,0.0017769666125140853,schaefer,rest
7Networks_LH_Default_Temp_3,0.008056636348622196,schaefer,rest
7Networks_LH_Default_Temp_4,0.001437616063467093,schaefer,rest
7Networks_LH_Default_Temp_5,0.003439115070443545,schaefer,rest
7Networks_LH_Default_Temp_6,-0.016571135029091577,schaefer,rest
7Networks_LH_Default_Temp_7,0.0008777719557263735,schaefer,rest
7Networks_LH_Default_Temp_8,0.001362332050306421,schaefer,rest
7Networks_LH_Default_Temp_9,-0.009071047411865986,schaefer,rest
7Networks_LH_Default_Temp_10,-0.00021467712607250409,schaefer,rest
7Networks_LH_Default_Par_1,0.008751867407602613,schaefer,rest
7Networks_LH_Default_Par_2,0.003994003502036626,schaefer,rest
7Networks_LH_Default_Par_3,0.012663503537022516,schaefer,rest
7Networks_LH_Default_Par_4,0.010701437615516465,schaefer,rest
7Networks_LH_Default_Par_5,0.006549067593053139,schaefer,rest
7Networks_LH_Default_Par_6,0.011881967411127809,schaefer,rest
7Networks_LH_Default_Par_7,-0.0058421548674114756,schaefer,rest
7Networks_LH_Default_PFC_1,-0.021232699944247542,schaefer,rest
7Networks_LH_Default_PFC_2,0.015076611856146551,schaefer,rest
7Networks_LH_Default_PFC_3,0.012127696299425212,schaefer,rest
7Networks_LH_Default_PFC_4,-0.006344734649057364,schaefer,rest
7Networks_LH_Default_PFC_5,-0.0035054281768198544,schaefer,rest
7Networks_LH_Default_PFC_6,-0.014622309138583965,schaefer,rest
7Networks_LH_Default_PFC_7,0.027968995473485317,schaefer,rest
7Networks_LH_Default_PFC_8,0.02811099196026647,schaefer,rest
7Networks_LH_Default_PFC_9,-0.004895449308708737,schaefer,rest
7Networks_LH_Default_PFC_10,0.003690520435901129,schaefer,rest
7Networks_LH_Default_PFC_11,0.009245942310113301,schaefer,rest
7Networks_LH_Default_PFC_12,0.017894904842339788,schaefer,rest
7Networks_LH_Default_PFC_13,0.005533777689419465,schaefer,rest
7Networks_LH_Default_PFC_14,0.02247770211639451,schaefer,rest
7Networks_LH_Default_PFC_15,0.021056719156133115,schaefer,rest
7Networks_LH_Default_PFC_16,0.005814188178718121,schaefer,rest
7Networks_LH_Default_PFC_17,-0.0009500983331208497,schaefer,rest
7Networks_LH_Default_PFC_18,0.005764922117273377,schaefer,rest
7Networks_LH_Default_PFC_19,-0.004180588443222109,schaefer,rest
7Networks_LH_Default_PFC_20,0.0038124855734199734,schaefer,rest
7Networks_LH_Default_PFC_21,0.008002208124380196,schaefer,rest
7Networks_LH_Default_PFC_22,0.0009107816907105484,schaefer,rest
7Networks_LH_Default_PFC_23,-0.018271700129500044,schaefer,rest
7Networks_LH_Default_PFC_24,0.0015626630465966785,schaefer,rest
7Networks_LH_Default_pCunPCC_1,-0.00037296437132994774,schaefer,rest
7Networks_LH_Default_pCunPCC_2,0.038215868494841536,schaefer,rest
7Networks_LH_Default_pCunPCC_3,0.04311963331517873,schaefer,rest
7Networks_LH_Default_pCunPCC_4,-0.048932852324945444,schaefer,rest
7Networks_LH_Default_pCunPCC_5,0.03480782304421865,schaefer,rest
7Networks_LH_Default_pCunPCC_6,0.042379235468555515,schaefer,rest
7Networks_LH_Default_pCunPCC_7,0.018719437764855032,schaefer,rest
7Networks_LH_Default_pCunPCC_8,0.059948644772482615,schaefer,rest
7Networks_LH_Default_pCunPCC_9,-0.01621777445452687,schaefer,rest
7Networks_LH_Default_pCunPCC_10,0.005591320560393992,schaefer,rest
7Networks_LH_Default_pCunPCC_11,-0.0013555946080730076,schaefer,rest
7Networks_RH_Vis_1,-0.003677512067027132,schaefer,rest
7Networks_RH_Vis_2,0.026931977607002257,schaefer,rest
7Networks_RH_Vis_3,-0.007376819051810883,schaefer,rest
7Networks_RH_Vis_4,0.02219574464057751,schaefer,rest
7Networks_RH_Vis_5,-0.0047935677618316155,schaefer,rest
7Networks_RH_Vis_6,0.020746692817254133,schaefer,rest
7Networks_RH_Vis_7,-0.0006920294595741118,schaefer,rest
7Networks_RH_Vis_8,0.0020134533795082453,schaefer,rest
7Networks_RH_Vis_9,-0.0017266749679607947,schaefer,rest
7Networks_RH_Vis_10,0.015822378959197525,schaefer,rest
7Networks_RH_Vis_11,0.03305611294963037,schaefer,rest
7Networks_RH_Vis_12,0.0008370865748394978,schaefer,rest
7Networks_RH_Vis_13,0.014082998143929359,schaefer,rest
7Networks_RH_Vis_14,-0.020048991711405246,schaefer,rest
7Networks_RH_Vis_15,-0.016645954281144078,schaefer,rest
7Networks_RH_Vis_16,-0.02389958217544067,schaefer,rest
7Networks_RH_Vis_17,-0.005091144868813834,schaefer,rest
7Networks_RH_Vis_18,0.0010833848580205072,schaefer,rest
7Networks_RH_Vis_19,-0.02648545648875577,schaefer,rest
7Networks_RH_Vis_20,-0.0006766084459451932,schaefer,rest
7Networks_RH_Vis_21,-0.002887846119687214,schaefer,rest
7Networks_RH_Vis_22,-0.0074068190700330725,schaefer,rest
7Networks_RH_Vis_23,-0.06613160405407566,schaefer,rest
7Networks_RH_Vis_24,-0.05605417025258907,schaefer,rest
7Networks_RH_Vis_25,0.007942959870846915,schaefer,rest
7Networks_RH_Vis_26,0.01092406383493291,schaefer,rest
7Networks_RH_Vis_27,-0.042633204937443075,schaefer,rest
